"insCode","dEven","daily"
"36773155987365094","20230917","20230919"
"36774567041364173","20090719","20230919"
"36830514291646551","20230828","20230919"
"36844527173896115","20230917","20230919"
"36857080203588624","20230917","20230919"
"36875068201975202","20100411","20230919"
"36899214178084525","20230917","20230919"
"36927349282989093","20200929","20230919"
"36995197800118822","20230917","20230919"
"37018498887928862","20200823","20230919"
"37073830945037165","20230227","20230919"
"37089148943784077","20230917","20230919"
"37114514127305200","20200815","20230919"
"37115219225815800","20180721","20230919"
"37119443221185814","20160731","20230919"
"37148101999680137","20230607","20230919"
"37163551945096882","20180721","20230919"
"37198734218751769","20200526","20230919"
"37204371816016200","20230917","20230919"
"37219684915629654","20180721","20230919"
"37222720235819361","20230227","20230919"
"37261000374418593","20230702","20230919"
"37272387813342140","20200613","20230919"
"37278604854336035","20221212","20230919"
"37281199178613855","20230917","20230919"
"37284308569715577","20230917","20230919"
"37291690893776197","20081126","20230919"
"37335595969902658","20221212","20230919"
"37350268082014292","20171213","20230919"
"37351190176977060","20230917","20230919"
"37366608481858080","20230408","20230919"
"37369138117139150","20140225","20230919"
"37389789764168256","20230917","20230919"
"37397450502348400","20140617","20230919"
"37451083085805929","20110226","20230919"
"37494506460682322","20100411","20230919"
"37546444729935427","20230430","20230919"
"37577414956190228","20171213","20230919"
"37614886280396031","20230917","20230919"
"37631109616997982","20230917","20230919"
"37639466643855907","20081126","20230919"
"37661500521100963","20230917","20230919"
"37724898467847184","20180721","20230919"
"37828981835497620","20230227","20230919"
"37842793167868642","20230917","20230919"
"37855916142092677","20230702","20230919"
"37868548258173059","20210908","20230919"
"37946483689401180","20150125","20230919"
"37958857929299636","20221212","20230919"
"37974842185070545","20230920","20230919"
"37998178264888078","20180721","20230919"
"38005238879860126","20230918","20230919"
"38007943162762758","20230918","20230919"
"38066740861554557","20210630","20230919"
"38079223580972392","20081126","20230919"
"38084304113529336","20230917","20230919"
"38087994492605307","20180721","20230919"
"38097601988840401","20121020","20230919"
"38098305751929548","20230607","20230919"
"38101196401916411","20220131","20230919"
"38120590980662635","20081126","20230919"
"38166945723865485","20210630","20230919"
"38179358042686391","20230917","20230919"
"38188825207508209","20230627","20230919"
"38196133309450513","20120523","20230919"
"38203540900047502","20090716","20230919"
"38206808400983052","20230607","20230919"
"38285971158073841","20230918","20230919"
"38286491789910203","20181008","20230919"
"38294891095078093","20230705","20230919"
"38297715702941775","20100615","20230919"
"38356837895042988","20230515","20230919"
"38368631562194390","20180721","20230919"
"38396154905442563","20200901","20230919"
"38417665293111458","20170710","20230919"
"38436612777305077","20210929","20230919"
"38437201078089290","20230917","20230919"
"38547060135156069","20230917","20230919"
"38555056423456635","20230917","20230919"
"38565134635041719","20220606","20230919"
"38568786927478796","20230917","20230919"
"38588870717714174","20180721","20230919"
"38611750669609191","20081126","20230919"
"38713440086361985","20230227","20230919"
"38716226216369056","20220418","20230919"
"38735044927422324","20180721","20230919"
"38738476064699383","20230917","20230919"
"38769769028973184","20180721","20230919"
"38770731314949641","20180213","20230919"
"38886507639414453","20180721","20230919"
"38956170478957312","20190908","20230919"
"38983168193319277","20230607","20230919"
"39023890840208765","20171213","20230919"
"39049242786516614","20170207","20230919"
"39083655150097905","20180721","20230919"
"39096909316684207","20230607","20230919"
"39116664428676213","20230917","20230919"
"39154317701922264","20221029","20230919"
"39171819040364290","20200516","20230919"
"39187257968665377","20170530","20230919"
"39191249877936167","20200112","20230919"
"39258556256580392","20200526","20230919"
"39268464225075616","20221212","20230919"
"39299665139769418","20210919","20230919"
"39314220886389412","20081126","20230919"
"39334266103484506","20230702","20230919"
"39337083665364092","20140525","20230919"
"39348926601774626","20180721","20230919"
"39390275456424579","20140823","20230919"
"39407748456166789","20180721","20230919"
"39419948282087552","20220620","20230919"
"39436183727126211","20230917","20230919"
"39453972158399542","20230227","20230919"
"39481233087768672","20230919","20230919"
"39524782566508276","20081126","20230919"
"39573483528746677","20081126","20230919"
"39604494485558197","20210630","20230919"
"39606634463891550","20230607","20230919"
"39610074039667804","20230917","20230919"
"39610317810712358","20221212","20230919"
"39633075506333957","20230607","20230919"
"39644291165016483","20220906","20230919"
"39683880301779506","20230919","20230919"
"39722227263011028","20230118","20230919"
"39751275523025334","20230917","20230919"
"39781392111264783","20230607","20230919"
"39801771451196931","20221212","20230919"
"39807886630843041","20230917","20230919"
"39835157342107841","20180721","20230919"
"39835459206455554","20180721","20230919"
"39854376080953165","20131210","20230919"
"39861991483279635","20081126","20230919"
"39884565732277052","20230920","20230919"
"39926279125948465","20180721","20230919"
"40003237661553472","20121003","20230919"
"40004156358768554","20220906","20230919"
"40012411719639360","20181222","20230919"
"40025799067544201","20230917","20230919"
"40029719755707991","20171213","20230919"
"40043919653526083","20230917","20230919"
"40065016131938148","20170304","20230919"
"40118769556907353","20230717","20230919"
"40124428756742341","20230702","20230919"
"40149463639215650","20200526","20230919"
"40160367401651594","20221212","20230919"
"40210715138931726","20230917","20230919"
"40241078769533838","20180721","20230919"
"40262275031537922","20230917","20230919"
"40309575177709730","20090716","20230919"
"40346507120206669","20180721","20230919"
"40348118513018291","20230607","20230919"
"40355846462826897","20171212","20230919"
"40364148586207685","20230515","20230919"
"40394021371311628","20131225","20230919"
"40411155687541618","20230607","20230919"
"40411537531154482","20230917","20230919"
"40468502919910388","20141231","20230919"
"40473515538481093","20230902","20230919"
"40505767672724777","20230917","20230919"
"40526606175393916","20090716","20230919"
"40553302624764543","20230917","20230919"
"40608559254024203","20081126","20230919"
"40611478183231802","20230918","20230919"
"40650252484299134","20230917","20230919"
"40665305835739122","20230702","20230919"
"40705964341422836","20230917","20230919"
"40750005236994995","20100606","20230919"
"40756737536879408","20140525","20230919"
"40808043719554948","20230917","20230919"
"40903666713564045","20170304","20230919"
"40907790180697910","20230717","20230919"
"40912013421640684","20220418","20230919"
"41011426560490365","20230917","20230919"
"41024100982486985","20230703","20230919"
"41026060125059078","20230918","20230919"
"41036181221659834","20221203","20230919"
"41048299027409941","20230917","20230919"
"41077203751935651","20180721","20230919"
"41099375660849669","20190317","20230919"
"41122066907413786","20230917","20230919"
"41189775395878190","20090716","20230919"
"41227201752535311","20230917","20230919"
"41228676018429540","20230918","20230919"
"41284516796232939","20230917","20230919"
"41286608288791633","20230227","20230919"
"41302553376174581","20230918","20230919"
"41308554304121775","20230920","20230919"
"41317265011382362","20230114","20230919"
"41379697187196382","20230917","20230919"
"41482283888686471","20180721","20230919"
"41625340598198551","20230917","20230919"
"41671888729109197","20230702","20230919"
"41673962293011307","20200929","20230919"
"41713045190742691","20230917","20230919"
"41727358876253319","20100411","20230919"
"41733197666474598","20230701","20230919"
"41746336706469006","20230920","20230919"
"41781090739318251","20230917","20230919"
"41796741644273824","20230917","20230919"
"41803502519297529","20230607","20230919"
"41807682439655536","20230607","20230919"
"41818019719206849","20180721","20230919"
"41828565451256281","20081126","20230919"
"41852737992150281","20140621","20230919"
"41858326436945277","20230918","20230919"
"41867071915439180","20180721","20230919"
"41867092385281437","20171212","20230919"
"41870128250189290","20220316","20230919"
"41913889059005298","20200726","20230919"
"41917042813192905","20230607","20230919"
"41927452991671109","20230515","20230919"
"41934470778361119","20171212","20230919"
"41935584690956944","20230917","20230919"
"41974758296041288","20230917","20230919"
"41997809087904044","20230607","20230919"
"42031056662310763","20200526","20230919"
"42049553761321495","20230917","20230919"
"42066300469778371","20230806","20230919"
"42070382870377817","20180721","20230919"
"42075223783409640","20230917","20230919"
"42164466034864936","20230917","20230919"
"42171673792069321","20181222","20230919"
"42201186298844859","20171213","20230919"
"42230292145842208","20230111","20230919"
"42252159652497300","20180721","20230919"
"42255763746648766","20221212","20230919"
"42256988946157416","20220514","20230919"
"42280484655926863","20230607","20230919"
"42287375568679949","20180721","20230919"
"42354736493447489","20221008","20230919"
"42387718866026650","20230917","20230919"
"42450147658559909","20181103","20230919"
"42461997301212637","20081126","20230919"
"42470251469508137","20230917","20230919"
"42473759412340389","20160924","20230919"
"42538255636473499","20230313","20230919"
"42546700252452484","20221212","20230919"
"42557549272795112","20230717","20230919"
"42576718434222894","20190608","20230919"
"42586304445866872","20120410","20230919"
"42599305106713939","20230917","20230919"
"42670427020727409","20230702","20230919"
"42690477960659940","20230917","20230919"
"42696242981550091","20230917","20230919"
"42705920381780437","20230227","20230919"
"42728405194317370","20230607","20230919"
"42728652020661170","20230808","20230919"
"42734010170219440","20140721","20230919"
"42787310594390551","20230703","20230919"
"42799209630949274","20230909","20230919"
"42892937789646488","20230918","20230919"
"42911811024354777","20230607","20230919"
"42965645001665951","20171213","20230919"
"42970243122830892","20081126","20230919"
"43002514582588115","20180721","20230919"
"43023243844297350","20230917","20230919"
"43026118635839182","20230917","20230919"
"43031843174445590","20230607","20230919"
"43039599691270215","20221212","20230919"
"43048496991450781","20221212","20230919"
"43062880954780884","20230917","20230919"
"43124071611770324","20171213","20230919"
"43151287918498655","20081126","20230919"
"43218203615198604","20181211","20230919"
"43256212620530446","20230917","20230919"
"43267179898797137","20230702","20230919"
"43283802997035462","20230917","20230919"
"43291783149314349","20230917","20230919"
"43319345548600453","20230702","20230919"
"43323490839122493","20081126","20230919"
"43341623113615869","20210419","20230919"
"43342306308122676","20230917","20230919"
"43356147887115191","20180721","20230919"
"43356599956782034","20230603","20230919"
"43362635835198978","20230917","20230919"
"43371095177178801","20180721","20230919"
"43374709930371268","20230917","20230919"
"43443105991896600","20230227","20230919"
"43455612336353491","20230514","20230919"
"43472427638799679","20220221","20230919"
"43492166933384891","20180721","20230919"
"43501047082635150","20220327","20230919"
"43545527030854340","20230917","20230919"
"43552974795606067","20230917","20230919"
"43562371040654662","20170304","20230919"
"43588544194911344","20220627","20230919"
"43622578471330344","20230917","20230919"
"43628569923982062","20180721","20230919"
"43631077248870478","20230607","20230919"
"43638198413087069","20180721","20230919"
"43667708360002073","20190818","20230919"
"43685510232615301","20120523","20230919"
"43685683301327984","20180721","20230919"
"43700005955291201","20230717","20230919"
"43716452378323683","20230917","20230919"
"43740308126125261","20190513","20230919"
"43744434426208107","20230917","20230919"
"43749359039031456","20221212","20230919"
"43754960038275285","20171212","20230919"
"43777880972938815","20230117","20230919"
"43781018754867729","20230917","20230919"
"43801363961831435","20221212","20230919"
"43819666770836613","20180721","20230919"
"43899356698433325","20180721","20230919"
"43913530989262989","20230917","20230919"
"43930973050659953","20081126","20230919"
"43951910415124966","20230917","20230919"
"43957999447199101","20180721","20230919"
"43966385447049549","20230917","20230919"
"43969323260064775","20221212","20230919"
"44013656953678055","20230917","20230919"
"44034797904823034","20100411","20230919"
"44038862744004021","20140721","20230919"
"44044099995610836","20230607","20230919"
"44052047028305231","20230917","20230919"
"44085215605888444","20181007","20230919"
"44136810697816619","20230702","20230919"
"44153164692325703","20230918","20230919"
"44157356183396652","20180721","20230919"
"44166254491540191","20221126","20230919"
"44187056333190584","20230917","20230919"
"44275397707148088","20180721","20230919"
"44296315953738727","20230917","20230919"
"44345102023100322","20230917","20230919"
"44367107723927413","20180721","20230919"
"44384450315448120","20220418","20230919"
"44394523826622650","20081126","20230919"
"44411078630612905","20230917","20230919"
"44445798535478768","20081126","20230919"
"44549439964296944","20230917","20230919"
"44558786393585356","20230909","20230919"
"44571627722410412","20090716","20230919"
"44593433916111602","20170918","20230919"
"44615096489378579","20200919","20230919"
"44625249840480397","20230917","20230919"
"44661768248917647","20190908","20230919"
"44665761767777759","20230917","20230919"
"44678870441030319","20230114","20230919"
"44695788516448603","20230607","20230919"
"44717433734548029","20110622","20230919"
"44718742270014054","20120710","20230919"
"44723997362573824","20230918","20230919"
"44788216709873141","20131211","20230919"
"44802346787824971","20211211","20230919"
"44803604983135337","20230917","20230919"
"44817366651685712","20081126","20230919"
"44818950263583523","20230917","20230919"
"44834847569322522","20220409","20230919"
"44846320603450383","20230917","20230919"
"44850033148208596","20230917","20230919"
"44891482026867833","20230917","20230919"
"44894482408367404","20180721","20230919"
"44895110556584998","20230607","20230919"
"44902394582885206","20230607","20230919"
"44907448892538613","20230702","20230919"
"44912505069682468","20230829","20230919"
"44967158778304588","20230917","20230919"
"44969149970836673","20190430","20230919"
"44973596387994711","20220906","20230919"
"44986797317463049","20230917","20230919"
"45042869458982253","20221212","20230919"
"45050389997905274","20230917","20230919"
"45062188442385800","20230917","20230919"
"45066064863062755","20230917","20230919"
"45097391187425276","20211009","20230919"
"45104299259467366","20221217","20230919"
"45114894022818184","20221030","20230919"
"45118736321317244","20171211","20230919"
"45174198424472334","20230917","20230919"
"45196773570387202","20140721","20230919"
"45205530868811305","20230917","20230919"
"45228787423326286","20200930","20230919"
"45231878301843366","20171213","20230919"
"45264574287939155","20180721","20230919"
"45274536193671801","20230607","20230919"
"45284437689973094","20230607","20230919"
"45284811973404357","20230702","20230919"
"45353549301778828","20220906","20230919"
"45353845483523901","20230917","20230919"
"45358789705522696","20180721","20230919"
"45388698547770204","20180721","20230919"
"45392752356003555","20230918","20230919"
"45446499784751546","20180721","20230919"
"45452221088910484","20230227","20230919"
"45452485689363029","20200606","20230919"
"45499529346655932","20131214","20230919"
"45502027787448135","20230917","20230919"
"45507655586782998","20230917","20230919"
"45518744711972166","20230917","20230919"
"45519261544951819","20230917","20230919"
"45566344029115339","20230220","20230919"
"45608932669358493","20230917","20230919"
"45610346669704832","20081126","20230919"
"45641540066710190","20230917","20230919"
"45709267601703167","20120523","20230919"
"45727447257267582","20171213","20230919"
"45728383369147894","20230227","20230919"
"45736528102248622","20220412","20230919"
"45747858932368314","20191204","20230919"
"45759054507068728","20081126","20230919"
"45768538238520265","20171213","20230919"
"45773033191005647","20220530","20230919"
"45801323230963889","20090716","20230919"
"45851925911348490","20100411","20230919"
"45893661131576391","20180721","20230919"
"45895339414786358","20230919","20230919"
"45965089771355124","20081126","20230919"
"45980043042930264","20170304","20230919"
"45991797190214892","20230917","20230919"
"45999574847696947","20111113","20230919"
"46021097578325562","20180721","20230919"
"46023027311928862","20171213","20230919"
"46035314754119963","20100411","20230919"
"46040565219046822","20140721","20230919"
"46052543236360331","20171213","20230919"
"46069620491073195","20230717","20230919"
"46076374819966521","20230607","20230919"
"46167643644457680","20230918","20230919"
"46178280540110577","20230917","20230919"
"46203760288181283","20230607","20230919"
"46247216629420121","20210815","20230919"
"46259829470039383","20211212","20230919"
"46262771961973371","20230114","20230919"
"46270513972980340","20191014","20230919"
"46275208097800811","20230920","20230919"
"46305227678799659","20180721","20230919"
"46342955726788357","20171213","20230919"
"46348559193224090","20230917","20230919"
"46421289433573534","20180721","20230919"
"46428732946520536","20190112","20230919"
"46435139220938109","20221212","20230919"
"46528981755590638","20230319","20230919"
"46629374720083542","20171226","20230919"
"46661780956927518","20100411","20230919"
"46700660505281786","20230410","20230919"
"46709361235396920","20180721","20230919"
"46741025610365786","20230917","20230919"
"46744493177068249","20230801","20230919"
"46752599569017089","20230917","20230919"
"46772701938567445","20210814","20230919"
"46773487536596471","20200526","20230919"
"46778692022402356","20120310","20230919"
"46784744534299861","20220906","20230919"
"46801030346547943","20230917","20230919"
"46820237871803554","20230917","20230919"
"46830341954511303","20230917","20230919"
"46858597966426366","20100411","20230919"
"46878429508891351","20230917","20230919"
"46884498819696518","20081126","20230919"
"46982154647719707","20230917","20230919"
"47000136276505545","20210825","20230919"
"47026464823464687","20230917","20230919"
"47041908051542008","20220906","20230919"
"47101579271117172","20230702","20230919"
"47125023640770480","20220906","20230919"
"47134988689244518","20100411","20230919"
"47210762212328025","20180721","20230919"
"47232550823972469","20230917","20230919"
"47233872677452574","20171212","20230919"
"47245955682789926","20180721","20230919"
"47302318535715632","20230917","20230919"
"47333458678352378","20230917","20230919"
"47348197320716810","20230917","20230919"
"47362853625306007","20230917","20230919"
"47377315952751604","20230917","20230919"
"47415456025309183","20230918","20230919"
"47477233032133723","20101115","20230919"
"47484909397760341","20230607","20230919"
"47555909483877660","20190310","20230919"
"47557682570854233","20230607","20230919"
"47563321799863211","20230917","20230919"
"47633444450424667","20081126","20230919"
"47682749782963302","20230917","20230919"
"47702059190622416","20230917","20230919"
"47711486462334897","20200818","20230919"
"47749661205825616","20230917","20230919"
"47752890804996793","20090716","20230919"
"47756003257788498","20230917","20230919"
"47797676603278665","20230917","20230919"
"47818154048055717","20230607","20230919"
"47827701898502941","20200607","20230919"
"47841327496247362","20230917","20230919"
"47883592226425713","20230607","20230919"
"47931755217693300","20230111","20230919"
"47946228513774508","20171213","20230919"
"47973532381204870","20230917","20230919"
"47996917271187218","20230917","20230919"
"48004422159326848","20230607","20230919"
"48010225447410247","20230917","20230919"
"48020123520149025","20230607","20230919"
"48043180063638654","20230702","20230919"
"48045086469637559","20180721","20230919"
"48096312884064383","20230315","20230919"
"48149297582884746","20081126","20230919"
"48149300900903755","20150228","20230919"
"48175603054578540","20210511","20230919"
"48213088838466840","20170419","20230919"
"48219000037413706","20180721","20230919"
"48241092863917835","20230917","20230919"
"48261930411425125","20230917","20230919"
"48287330843249460","20180721","20230919"
"48287670503317419","20230917","20230919"
"48287767791629523","20230702","20230919"
"48305002535402787","20180721","20230919"
"48317138749268192","20081126","20230919"
"48338606859106961","20200526","20230919"
"48367810585819465","20230828","20230919"
"48393054214913539","20180721","20230919"
"48393421096056589","20110413","20230919"
"48424973017498692","20171213","20230919"
"48456605452591386","20221212","20230919"
"48457557221009333","20230917","20230919"
"48473870645523269","20120225","20230919"
"48508716839482864","20081126","20230919"
"48511238766369097","20230917","20230919"
"48547721315602005","20081204","20230919"
"48557136219738552","20230607","20230919"
"48619517949257749","20230917","20230919"
"48623320733330408","20230918","20230919"
"48636523343139021","20230917","20230919"
"48642480273071912","20190525","20230919"
"48711126865295010","20190128","20230919"
"48711738663090812","20230215","20230919"
"48731351079431981","20221212","20230919"
"48753732042176709","20230917","20230919"
"48771123304040433","20220906","20230919"
"48790611518003126","20230917","20230919"
"48815536392499990","20220418","20230919"
"48818952524587858","20221213","20230919"
"48879205486884942","20220213","20230919"
"48926251886441092","20211009","20230919"
"48970598895465763","20230607","20230919"
"48976227203428731","20190908","20230919"
"48981174642799639","20200310","20230919"
"48990026850202503","20230917","20230919"
"48993230008229282","20230918","20230919"
"49040900499589053","20221212","20230919"
"49054891736433700","20230917","20230919"
"49129081625829210","20230917","20230919"
"49147291134983562","20230607","20230919"
"49162651621689655","20230607","20230919"
"49163985123560149","20230729","20230919"
"49188729526980541","20230917","20230919"
"49199087305126682","20180721","20230919"
"49223496739728165","20221212","20230919"
"49244604018250364","20210904","20230919"
"49270349234092953","20230917","20230919"
"49281976026703758","20190128","20230919"
"49314473879228515","20230607","20230919"
"49320769557672822","20180721","20230919"
"49352183672372403","20140615","20230919"
"49353447565507376","20230918","20230919"
"49361140703966185","20180505","20230919"
"49384226669172647","20171213","20230919"
"49396161442874149","20221203","20230919"
"49399017998386087","20230917","20230919"
"49421436115732443","20220906","20230919"
"49502666250908008","20230917","20230919"
"49507346707445426","20221212","20230919"
"49532101082369992","20230419","20230919"
"49556796898729546","20081126","20230919"
"49579049405614711","20171213","20230919"
"49613772749166261","20220125","20230919"
"49618574076860446","20180721","20230919"
"49627523909849331","20230917","20230919"
"49632601495766480","20230917","20230919"
"49641108336531623","20230917","20230919"
"49674915481184052","20230917","20230919"
"49703334175145583","20180721","20230919"
"49762562284200125","20171213","20230919"
"49776615757150035","20221105","20230919"
"49800628721358056","20180721","20230919"
"49831372632909204","20160424","20230919"
"49833701464974054","20230828","20230919"
"49854144784855542","20230917","20230919"
"49856142659693686","20230717","20230919"
"49869693814643443","20230729","20230919"
"49940593108437334","20081126","20230919"
"49953653111442595","20230917","20230919"
"49957840920897268","20221212","20230919"
"49974085114922504","20230607","20230919"
"50002340308486819","20230917","20230919"
"50022794283500020","20220319","20230919"
"50026314345467725","20180721","20230919"
"50076347623649084","20220129","20230919"
"50078008711851770","20180721","20230919"
"50094941173290382","20221217","20230919"
"50100062518826135","20230917","20230919"
"50117925085549635","20230917","20230919"
"50139638026536387","20220906","20230919"
"50185721305191887","20230918","20230919"
"50193280705263642","20171213","20230919"
"50201903966895115","20230507","20230919"
"50220277245668448","20180721","20230919"
"50235687797910703","20221212","20230919"
"50247622569476338","20230917","20230919"
"50276422352366581","20140525","20230919"
"50298041107397493","20230607","20230919"
"50341528161302545","20230917","20230919"
"50357669250352454","20180721","20230919"
"50368344235826302","20230917","20230919"
"50374488794681480","20220205","20230919"
"50377086180764587","20220418","20230919"
"50395595508261378","20161028","20230919"
"50426013665901691","20230730","20230919"
"50463073556719050","20230607","20230919"
"50503654866742146","20230227","20230919"
"50535512872751713","20221212","20230919"
"50545475113911465","20090716","20230919"
"50580753680043015","20230917","20230919"
"50587892784913370","20230917","20230919"
"50633804639547462","20230917","20230919"
"50652985928800943","20230917","20230919"
"50689220001642146","20230702","20230919"
"50699559451393289","20230702","20230919"
"50705217804641778","20221212","20230919"
"50722377181482963","20221129","20230919"
"50732326426469382","20160802","20230919"
"50773402681099358","20180213","20230919"
"50792786683910016","20230917","20230919"
"50821190799587166","20221212","20230919"
"50900491532725578","20180721","20230919"
"50901262974265397","20180721","20230919"
"50938045692990664","20221212","20230919"
"50955253770813736","20140720","20230919"
"50965286666634546","20180721","20230919"
"51017863148152520","20230917","20230919"
"51024099368776925","20081126","20230919"
"51061639633638078","20150805","20230919"
"51063357877632134","20230627","20230919"
"51073428633906823","20180901","20230919"
"51092769343033536","20230607","20230919"
"51099072550418825","20201010","20230919"
"51101768177740097","20230607","20230919"
"51106317433079213","20230917","20230919"
"51106984962133628","20230702","20230919"
"51115816433446935","20180721","20230919"
"51138134679881056","20151111","20230919"
"51185499879934793","20230917","20230919"
"51200575796028449","20230130","20230919"
"51204323540671595","20081204","20230919"
"51223970438582603","20171213","20230919"
"51229318675210816","20090716","20230919"
"51244286061307960","20230522","20230919"
"51285326016186930","20230823","20230919"
"51294484197536070","20230917","20230919"
"51298991395782823","20221212","20230919"
"51360499382537160","20230702","20230919"
"51379017087081407","20230917","20230919"
"51405221143882222","20230508","20230919"
"51425045171148290","20230828","20230919"
"51429911704474163","20220518","20230919"
"51443230896454947","20221212","20230919"
"51459202425114449","20230917","20230919"
"51462916788895937","20081126","20230919"
"51498801962232097","20220906","20230919"
"51535940516303558","20081126","20230919"
"51581266411687368","20141115","20230919"
"51598612965038612","20230607","20230919"
"51617145873056483","20230917","20230919"
"51687219190317608","20230607","20230919"
"51694805797314643","20180721","20230919"
"51711424006096969","20221212","20230919"
"51735225291852050","20230607","20230919"
"51737107023437908","20230417","20230919"
"51758790788563333","20220725","20230919"
"51761319096940131","20180721","20230919"
"51800153073527165","20100412","20230919"
"51818283624304658","20150221","20230919"
"51868288842166574","20220108","20230919"
"51898230262716268","20180721","20230919"
"51922189364308501","20180617","20230919"
"51971068201094874","20230917","20230919"
"52009237460328400","20220108","20230919"
"52011547716040734","20230717","20230919"
"52020245522274562","20180721","20230919"
"52082232242833024","20220108","20230919"
"52139501202126140","20171213","20230919"
"52172521068334126","20101124","20230919"
"52189622823343131","20200406","20230919"
"52206600101613041","20201109","20230919"
"52220424531578944","20230918","20230919"
"52232388263291380","20230917","20230919"
"52253184563046994","20191119","20230919"
"52382684379473036","20230917","20230919"
"52455922800537930","20230917","20230919"
"52492534295722070","20230815","20230919"
"52498278796449169","20081126","20230919"
"52505590274979682","20170304","20230919"
"52524682936687613","20221212","20230919"
"52583336173490467","20131028","20230919"
"52593789542874668","20230917","20230919"
"52620240501253486","20180721","20230919"
"52634909516233524","20081126","20230919"
"52673792913945555","20221212","20230919"
"52675650218385169","20230110","20230919"
"52697925679553303","20221212","20230919"
"52699075188861283","20230717","20230919"
"52792903131341205","20230917","20230919"
"52807150934521568","20201014","20230919"
"52846735736632974","20230314","20230919"
"52888670015136433","20180721","20230919"
"52894922031595796","20230917","20230919"
"52909696671667929","20230607","20230919"
"52910780392296374","20170419","20230919"
"52926262870725809","20180721","20230919"
"52927543777190153","20180721","20230919"
"52932092555708556","20230917","20230919"
"52975109254504632","20230429","20230919"
"53014383313133559","20230607","20230919"
"53027383411728181","20121009","20230919"
"53113471126689455","20230917","20230919"
"53120329791933060","20230917","20230919"
"53145304508578701","20230227","20230919"
"53204330224889981","20230917","20230919"
"53205017282866644","20111120","20230919"
"53249498382937694","20200823","20230919"
"53251602435454519","20230227","20230919"
"53295835881618508","20230220","20230919"
"53334304751609770","20230917","20230919"
"53361855643723578","20180721","20230919"
"53373305024733919","20221225","20230919"
"53374821490063799","20230920","20230919"
"53400427775467639","20230607","20230919"
"53419976284977130","20230722","20230919"
"53449700212786324","20230917","20230919"
"53462518979307111","20230607","20230919"
"53482856220074779","20200912","20230919"
"53487238124179879","20081126","20230919"
"53536131398384570","20230918","20230919"
"53641635925683969","20130528","20230919"
"53647874954005806","20230917","20230919"
"53686258677793038","20230917","20230919"
"53697601723435147","20171213","20230919"
"53716725737664022","20230917","20230919"
"53801616577617761","20230523","20230919"
"53807782064428635","20180722","20230919"
"53866595272348310","20230702","20230919"
"53892173815383358","20230702","20230919"
"53915437733679761","20221212","20230919"
"53923892379421995","20081126","20230919"
"53927012819019802","20230607","20230919"
"53932269673520256","20171213","20230919"
"53986010692093246","20180721","20230919"
"53999651992586159","20230917","20230919"
"54006091670365118","20180721","20230919"
"54027919601285197","20220108","20230919"
"54053854067822620","20230917","20230919"
"54071352171589816","20090716","20230919"
"54135748720267868","20120502","20230919"
"54257928844419498","20230702","20230919"
"54263829393913132","20230917","20230919"
"54277068923045214","20230917","20230919"
"54287510798838485","20230808","20230919"
"54299437423394846","20190918","20230919"
"54347553615590049","20180721","20230919"
"54369290104873523","20230919","20230919"
"54372655446088782","20180721","20230919"
"54419429862704331","20230917","20230919"
"54424603805821073","20230918","20230919"
"54482686501491508","20230917","20230919"
"54493234408301135","20230917","20230919"
"54509759694064219","20230917","20230919"
"54579128291120365","20120711","20230919"
"54623120833530787","20180721","20230919"
"54630293503436390","20081126","20230919"
"54639989759709374","20081126","20230919"
"54676885047867737","20230917","20230919"
"54711449369613330","20190428","20230919"
"54715710303837090","20230917","20230919"
"54751764837456095","20180721","20230919"
"54755811088630390","20180721","20230919"
"54769454583396993","20230702","20230919"
"54823459868414322","20081126","20230919"
"54843635503648458","20171213","20230919"
"54862325475848344","20081126","20230919"
"54882843915599119","20221212","20230919"
"54900302818181754","20190908","20230919"
"54923880579706832","20180721","20230919"
"55042339780346549","20230918","20230919"
"55070742656326885","20230702","20230919"
"55109311702773448","20230607","20230919"
"55127657985997520","20230917","20230919"
"55137475882192824","20190908","20230919"
"55163494925650570","20120416","20230919"
"55172749623656170","20230607","20230919"
"55196064891637154","20230918","20230919"
"55201604487356053","20230917","20230919"
"55205982891279789","20230627","20230919"
"55254206302462116","20230917","20230919"
"55259884839975840","20081126","20230919"
"55274159604040834","20200929","20230919"
"55289848471625247","20230917","20230919"
"55293223627021648","20091004","20230919"
"55308018877404137","20230710","20230919"
"55316378222036201","20230702","20230919"
"55364158207326031","20081126","20230919"
"55373808401388162","20230917","20230919"
"55376450081365373","20161101","20230919"
"55490250330757201","20210126","20230919"
"55500157187630757","20170913","20230919"
"55500657710269413","20171213","20230919"
"55516166129820999","20230920","20230919"
"55530995590147831","20220906","20230919"
"55557065724040483","20230826","20230919"
"55622199783443721","20220730","20230919"
"55626190083788703","20230917","20230919"
"55650431015498861","20220906","20230919"
"55747512772958281","20160117","20230919"
"55754760645110125","20230917","20230919"
"55756944347888474","20230828","20230919"
"55761337960556026","20131209","20230919"
"55762194089511598","20230607","20230919"
"55765343847988322","20120528","20230919"
"55805786346373708","20230723","20230919"
"55835844673424212","20230717","20230919"
"55848849021200650","20200526","20230919"
"55850912428859273","20230917","20230919"
"55862580907068610","20230917","20230919"
"55879759904088706","20230917","20230919"
"55897939403232751","20230917","20230919"
"55906836177528951","20220103","20230919"
